,AVAIL,CPUS,TMP_DISK,FEATURES,GROUPS,SHARE,TIMELIMIT,MEMORY,HOSTNAMES,NODE_ADDR,PRIORITY,ROOT,JOB_SIZE,STATE,USER,VERSION,WEIGHT,S:C:T,NODES(A/I) ,MAX_CPUS_PER_NODE ,CPUS(A/I/O/T) ,NODES ,REASON ,NODES(A/I/O/T) ,GRES ,TIMESTAMP ,DEFAULTTIME ,PREEMPT_MODE ,NODELIST ,CPU_LOAD ,PARTITION ,PARTITION .1,ALLOCNODES ,STATE ,USER ,SOCKETS ,CORES ,THREADS 
278,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4a,udc-ba33-4a,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T16:00:02 ,5:00:00 ,OFF ,udc-ba33-4a ,0.10 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
279,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4b,udc-ba33-4b,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T20:00:03 ,5:00:00 ,OFF ,udc-ba33-4b ,0.12 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
280,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4c,udc-ba33-4c,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T20:35:04 ,5:00:00 ,OFF ,udc-ba33-4c ,0.06 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
281,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4d,udc-ba33-4d,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T17:20:02 ,5:00:00 ,OFF ,udc-ba33-4d ,0.11 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
282,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4g,udc-ba33-4g,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T18:40:01 ,5:00:00 ,OFF ,udc-ba33-4g ,0.03 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
283,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4h,udc-ba33-4h,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T23:30:04 ,5:00:00 ,OFF ,udc-ba33-4h ,0.05 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
284,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10d,udc-ba33-10d,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-22]cache ,0/0/1/1 ,(null) ,2017-03-03T18:00:03 ,5:00:00 ,OFF ,udc-ba33-10d ,2.02 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
285,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16e,udc-ba33-16e,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-22]cache ,0/0/1/1 ,(null) ,2017-03-03T12:50:02 ,5:00:00 ,OFF ,udc-ba33-16e ,1.00 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
286,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28f,udc-ba35-28f,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T15:15:01 ,5:00:00 ,OFF ,udc-ba35-28f ,0.10 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
287,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28g,udc-ba35-28g,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T16:50:02 ,5:00:00 ,OFF ,udc-ba35-28g ,0.00 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
288,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28i,udc-ba35-28i,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T16:15:01 ,5:00:00 ,OFF ,udc-ba35-28i ,0.01 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
289,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-4a,udc-ba38-4a,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T14:35:02 ,5:00:00 ,OFF ,udc-ba38-4a ,0.29 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
290,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-10d,udc-ba38-10d,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-22]cache ,0/0/1/1 ,(null) ,2017-03-02T18:50:03 ,5:00:00 ,OFF ,udc-ba38-10d ,0.02 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
291,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-22g,udc-ba38-22g,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-14]>1000 console errors ,0/0/1/1 ,(null) ,2017-03-02T16:05:02 ,5:00:00 ,OFF ,udc-ba38-22g ,0.04 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
292,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28h,udc-ba39-28h,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T14:50:01 ,5:00:00 ,OFF ,udc-ba39-28h ,0.00 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
293,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28j,udc-ba39-28j,1,no,1-120,drain,root,14.11,1,20:1:1,0/0 ,UNLIMITED ,0/0/20/20 ,1,[-11]/ram full ,0/0/1/1 ,(null) ,2017-02-24T20:55:02 ,5:00:00 ,OFF ,udc-ba39-28j ,0.00 ,parallel ,parallel ,all ,drained ,root(0) ,20,1,1
294,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4j,udc-ba33-4j,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,6/14/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-4j ,8.38 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
295,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10a,udc-ba33-10a,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,10/10/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-10a ,9.20 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
296,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10j,udc-ba33-10j,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,1/19/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-10j ,1.00 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
297,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22c,udc-ba33-22c,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,16/4/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22c ,1.04 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
298,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-22e,udc-ba39-22e,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,3/17/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-22e ,0.02 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
299,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28d,udc-ba39-28d,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,6/14/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-28d ,3.92 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
300,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28e,udc-ba39-28e,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,4/16/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-28e ,4.75 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
301,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-28f,udc-ba39-28f,1,no,1-120,mix,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,3/17/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-28f ,4.86 ,parallel ,parallel ,all ,mixed ,Unknown ,20,1,1
302,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-4f,udc-ba33-4f,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-4f ,5.04 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
303,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10b,udc-ba33-10b,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-10b ,1.28 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
304,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10c,udc-ba33-10c,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-10c ,4.12 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
305,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16i,udc-ba33-16i,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16i ,1.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
306,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16j,udc-ba33-16j,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16j ,13.03 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
307,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22a,udc-ba33-22a,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22a ,1.05 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
308,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22b,udc-ba33-22b,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22b ,1.07 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
309,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28a,udc-ba33-28a,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28a ,16.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
310,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28b,udc-ba33-28b,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28b ,16.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
311,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28j,udc-ba33-28j,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28j ,13.34 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
312,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba34-4a,udc-ba34-4a,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-4a ,16.72 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
313,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba34-4i,udc-ba34-4i,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba34-4i ,20.19 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
314,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-22h,udc-ba35-22h,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22h ,20.01 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
315,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-22i,udc-ba35-22i,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-22i ,20.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
316,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28a,udc-ba35-28a,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-28a ,20.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
317,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28b,udc-ba35-28b,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-28b ,20.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
318,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28d,udc-ba35-28d,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-28d ,0.06 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
319,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28e,udc-ba35-28e,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-28e ,0.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
320,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba35-28h,udc-ba35-28h,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba35-28h ,5.16 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
321,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-4f,udc-ba38-4f,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-4f ,0.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
322,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-4g,udc-ba38-4g,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-4g ,0.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
323,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-4h,udc-ba38-4h,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-4h ,0.02 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
324,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-4i,udc-ba38-4i,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-4i ,0.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
325,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-16j,udc-ba38-16j,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-16j ,0.10 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
326,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba38-22c,udc-ba38-22c,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba38-22c ,0.00 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
327,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-4a,udc-ba39-4a,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-4a ,0.07 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
328,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-22c,udc-ba39-22c,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-22c ,0.02 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
329,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba39-22i,udc-ba39-22i,1,no,1-120,alloc,Unknown,14.11,1,20:1:1,1/0 ,UNLIMITED ,20/0/0/20 ,1,none ,1/0/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba39-22i ,19.47 ,parallel ,parallel ,all ,allocated ,Unknown ,20,1,1
330,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10f,udc-ba33-10f,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-10f ,2.04 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
331,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-10g,udc-ba33-10g,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-10g ,5.29 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
332,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16a,udc-ba33-16a,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16a ,1.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
333,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16b,udc-ba33-16b,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16b ,1.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
334,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16d,udc-ba33-16d,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16d ,1.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
335,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16f,udc-ba33-16f,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16f ,1.30 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
336,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16g,udc-ba33-16g,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16g ,1.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
337,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-16h,udc-ba33-16h,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-16h ,3.96 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
338,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22d,udc-ba33-22d,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22d ,1.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
339,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22e,udc-ba33-22e,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22e ,0.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
340,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22f,udc-ba33-22f,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22f ,0.29 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
341,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22h,udc-ba33-22h,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22h ,0.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
342,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22i,udc-ba33-22i,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22i ,16.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
343,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-22j,udc-ba33-22j,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-22j ,16.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
344,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28c,udc-ba33-28c,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28c ,16.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
345,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28d,udc-ba33-28d,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28d ,16.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
346,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28f,udc-ba33-28f,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28f ,16.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
347,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28g,udc-ba33-28g,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28g ,1.00 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
348,up,20,0,(null),parallel,NO,2-00:00:00,127000,udc-ba33-28h,udc-ba33-28h,1,no,1-120,idle,Unknown,14.11,1,20:1:1,0/1 ,UNLIMITED ,0/20/0/20 ,1,none ,0/1/0/1 ,(null) ,Unknown ,5:00:00 ,OFF ,udc-ba33-28h ,15.01 ,parallel ,parallel ,all ,idle ,Unknown ,20,1,1
